rating,ASIN
4.7777777777777777,1503116131
4.7777777777777777,0887403972
4.7777777777777777,1421543508
4.7777777777777777,1421534681
4.7777777777777777,1465409955
4.7777777777777777,0062221876
4.7777777777777777,1514880075
4.7777777777777777,1770853596
4.7777777777777777,0750959576
4.7777777777777777,0380733072
4.7777777777777777,1556438044
4.7777777777777777,1591263212
4.7777777777777777,1629370770
4.7777777777777777,0060515023
4.7777777777777777,0792280954
2.8666666666666667,0764596462
3.75,0735627339
3.75,0061193119
3.75,0738604623
3.75,0804126321
3.75,1742203035
3.75,0595391478
3.75,081288518X
3.75,159184813X
3.75,0684824035
3.75,098921740X
4.5,0374281165
4.5,3791347349
4.5,1572309741
4.5,0300084323
4.5,0760305528
4.5,0789310651
4.5,1612629865
4.5,1575421348
4.5,1455722804
4.5,0820703141
4.5,0071703454
4.5,1598570749
4.5,0131858521
4.5,0071471685
4.5,0898796490
4.5,1477246827
4.5,075669289X
4.5,0757318134
4.5,1491914394
4.5,1940430437
4.5,0486233545
4.5,1576871061
4.5,0880621486
4.5,0804125996
4.5,1612193072
4.5,1897376014
4.5,0062342983
4.5,0755364414
4.5,1419706780
4.5,1580911366
4.5,0312330367
4.5,0890095450
4.5,1500472735
4.5,1285427009
4.5,0486999408
4.5,1593077467
4.5,0910627029
4.5,0785192190
4.5,1602820201
4.5,0310216710
4.5,0231118295
4.5,0300200676
4.5,1841763497
4.5,1886228795
4.5,1285737679
4.5,0486619648
4.5,0316119911
4.5,0830834540
4.5,1421564130
4.5,0807025011
4.5,1629052272
4.5,1609136918
4.5,0316300381
4.5,1566477549
4.5,1606995839
4.5,0762754699
4.5,0883880105
4.5,0674736559
4.5,1936685329
4.5,0764146157
4.5,0974947199
4.5,0760345368
4.5,0801071917
4.5,1592281923
4.5,1437719066
4.5,0865653127
4.5,0133900924
4.5,1612434827
4.5,0385009488
4.5,1508769958
4.5,1419714023
4.5,0811869997
4.5,1402206704
4.5,0323066194
4.5,0857086065
4.5,0872203905
4.5,0615430430
4.5,1576810437
4.5,0830844341
4.5,0071826351
4.5,1589231554
4.5,0130282804
5.0,0804783055
5.0,0894874845
5.0,0314275401
5.0,1629370312
5.0,0240521560
5.0,1627871144
5.0,193988070X
5.0,0073374717
5.0,1416297707
5.0,1931847533
5.0,1449468632
5.0,1617690619
5.0,0300172338
5.0,1452135258
5.0,0991474503
5.0,1607746395
5.0,0977780082
5.0,1497682282
5.0,1304856550
5.0,1593720564
5.0,0471212202
5.0,0894874837
5.0,1451194404
5.0,1465041559
5.0,0920256864
5.0,1851032258
5.0,0870043986
5.0,9584246186
5.0,1449463312
5.0,0738734101
5.0,1890087718
5.0,0762796812
5.0,1629560499
5.0,0399536140
5.0,1601378793
5.0,098426339X
5.0,1558322906
5.0,1416299149
5.0,0815610483
5.0,1599473895
5.0,0984636080
5.0,0764970208
5.0,0882406167
5.0,1927925568
5.0,0375706712
5.0,0761163387
5.0,1633156737
5.0,0898708311
5.0,1449465447
5.0,0763668249
5.0,1423219600
5.0,0764346695
5.0,1465040994
5.0,0399167110
5.0,1628926929
5.0,0470890460
5.0,1608958515
5.0,1770460314
5.0,1627220011
5.0,1600107850
5.0,1932529438
5.0,0915811669
3.4615384615384617,1250035422
3.4615384615384617,1491284153
3.4615384615384617,1516828674
3.4615384615384617,194159011X
4.0909090909090908,0152055762
4.0909090909090908,0140252703
4.0909090909090908,076891700X
4.0909090909090908,0863156657
4.0909090909090908,0131884433
4.0909090909090908,0470875097
4.0909090909090908,0062365568
4.0909090909090908,1597112429
4.0909090909090908,0786420367
4.0909090909090908,160882618X
4.0909090909090908,1455708453
4.0909090909090908,0743251687
4.0909090909090908,0451477014
4.0909090909090908,1577541332
4.0909090909090908,1585428868
4.0909090909090908,1592853706
4.0909090909090908,1602773017
4.0909090909090908,1936365154
4.0909090909090908,0470505133
4.0909090909090908,1423638131
4.0909090909090908,1592335691
4.0909090909090908,1846947642
4.0909090909090908,1484089685
4.0909090909090908,0156032880
4.0909090909090908,1451631766
4.0909090909090908,1401258417
4.0909090909090908,0760334633
4.0909090909090908,1886039011
4.0909090909090908,1440243492
4.0909090909090908,0764536516
4.0909090909090908,0521864496
4.0909090909090908,0803624972
4.0909090909090908,078975150X
4.0909090909090908,0945053223
4.0909090909090908,0262527804
3.1333333333333333,1490444009
4.2727272727272725,1612195288
4.2727272727272725,1601783779
4.2727272727272725,1883725186
4.2727272727272725,0470343818
4.2727272727272725,098400291X
4.2727272727272725,0521896975
4.2727272727272725,1599638088
4.2727272727272725,1569756724
4.2727272727272725,0373297904
4.2727272727272725,0764318594
4.2727272727272725,1932565337
4.2727272727272725,1511758538
4.2727272727272725,0030367697
4.2727272727272725,1612434509
4.2727272727272725,1587215004
4.2727272727272725,0201134489
4.2727272727272725,0715627589
4.2727272727272725,1597496154
4.2727272727272725,0879389532
4.2727272727272725,1909217611
4.2727272727272725,1577316177
4.2727272727272725,1556522916
4.2727272727272725,1845960165
4.2727272727272725,1570759197
4.2727272727272725,1611250099
4.2727272727272725,1612381103
4.2727272727272725,1556439180
4.2727272727272725,1596381744
4.2727272727272725,1619540177
4.2727272727272725,0764141287
4.2727272727272725,0060604514
4.2727272727272725,1421521431
4.2727272727272725,1627871292
4.2727272727272725,0470106719
4.2727272727272725,074326438X
4.2727272727272725,0375760369
4.2727272727272725,0761180125
4.2727272727272725,6079377063
4.2727272727272725,0872864839
4.2727272727272725,0486422518
4.2727272727272725,1576810445
4.2727272727272725,1616283793
4.2727272727272725,1591840775
4.2727272727272725,0899971822
4.2727272727272725,0060507837
4.2727272727272725,1507656610
4.2727272727272725,0738212792
4.2727272727272725,0672324903
4.2727272727272725,1598534513
2.7647058823529411,1597808237
3.9166666666666665,0060798653
3.9166666666666665,1612120105
3.9166666666666665,0984589244
3.9166666666666665,0446541303
3.9166666666666665,007176674X
3.9166666666666665,0192801805
3.9166666666666665,030735136X
3.9166666666666665,0865622213
3.9166666666666665,1426213786
3.9166666666666665,9709410326
3.9166666666666665,1582971706
3.9166666666666665,0300057717
3.9166666666666665,0300190441
3.9166666666666665,1586857819
3.9166666666666665,1569804001
3.9166666666666665,1462519563
3.9166666666666665,1609788273
3.9166666666666665,0806132809
3.9166666666666665,1452112215
3.9166666666666665,0316066508
3.9166666666666665,0991103335
2.4736842105263159,0306818892
3.3571428571428572,1935487043
3.3571428571428572,0316350095
3.3571428571428572,1403105464
3.3571428571428572,1741798949
3.3571428571428572,1628460474
3.6153846153846154,1572242582
3.6153846153846154,0801026903
3.6153846153846154,1449307078
3.6153846153846154,1934734179
3.6153846153846154,0986255009
3.6153846153846154,0471245313
3.6153846153846154,0310810353
3.6153846153846154,1400050138
4.7,1782007989
4.7,0757001637
4.7,1572246103
4.7,0760349444
4.7,159143128X
4.7,0825672988
4.7,059528177X
4.7,162365856X
4.7,0814417558
4.7,0520270169
4.7,0060877197
4.7,0345351452
4.7,1426203322
4.7,1849753504
4.7,0064434435
4.7,0691136963
4.7,1566478421
4.7,013398706X
4.7,1609186354
4.7,0976454300
4.7,0760338140
4.7,0897934555
4.7,1627338780
4.7,0674387104
4.7,0553352369
4.7,0691161909
4.7,0316076155
4.7,0804833923
4.7,0768928176
4.7,1886411743
4.7,1613250312
4.7,1939547032
4.7,1606997874
4.7,0151526494
4.7,0495316679
4.7,0446672424
4.7,0789410249
4.7,0226310159
4.7,1576811379
4.7,1477550291
4.7,0811852431
4.7,1593077432
4.7,0810939924
4.7,0789754517
4.7,0738600784
4.7,1479892947
4.7,1421580284
4.7,0758626460
4.7,0465091385
4.7,1581809131
4.7,1118302788
4.7,1477683755
4.7,093961667X
4.7,0789750880
4.7,0470941642
4.7,1608317188
4.7,0785185380
4.7,1557782385
4.7,0596527314
4.7,0312315260
4.7,0618098585
4.7,0201001799
4.7,0881924377
4.7,1465402276
4.7,0071826548
4.7,0757317227
4.7,0156027801
4.7,0802774652
4.7,0898156785
4.7,0762796294
4.7,1416297405
4.7,076243872X
4.7,1569719691
4.7,0978025407
4.7,0373283369
4.7,0979123402
4.7,0205982433
4.7,1612518230
4.7,0300099207
4.7,0806511443
4.7,0983859515
4.7,0071798803
4.7,0060663537
4.7,1562927043
4.7,0879803223
4.7,0982841450
4.7,1439853835
4.7,1570548048
4.7,0904766926
4.7,0814628028
4.7,0194328155
4.7,0521633044
4.7,160138940X
4.7,0812033442
4.7,1472808819
3.5,1922182001
3.5,0071446893
3.5,1423203747
3.5,1904468942
3.5,0465002153
3.2666666666666666,142390236X
4.083333333333333,1633430235
4.083333333333333,0192804634
4.083333333333333,0674634632
4.083333333333333,039331880X
4.083333333333333,0739096133
4.083333333333333,0073377643
4.083333333333333,0812978552
4.083333333333333,1586853066
4.083333333333333,0393936848
4.083333333333333,1452126453
4.083333333333333,1741794560
4.083333333333333,1423137868
4.083333333333333,1572249668
4.083333333333333,1481449540
4.083333333333333,0470635436
4.083333333333333,0786885041
4.083333333333333,0195004620
3.7692307692307692,1609803760
3.7692307692307692,1430235217
3.7692307692307692,1402757352
3.7692307692307692,1444790676
3.7692307692307692,0123747651
3.7692307692307692,0307885097
3.7692307692307692,111802446X
3.7692307692307692,0691154236
3.7692307692307692,0991761812
3.7692307692307692,0670059544
3.7692307692307692,1626394717
4.9,1615930639
4.9,0071625348
4.9,1591865638
4.9,1589974735
4.9,1499618468
4.9,0895551594
4.9,0486477495
4.9,1570671052
4.9,0806126221
4.9,0890133328
4.9,1616771402
4.9,0714868655
4.9,142154198X
4.9,1491947314
4.9,0789755645
4.9,1421534673
4.9,141624512X
4.9,0786472219
4.9,193402841X
4.9,0894874799
4.9,1557884927
4.9,1617203793
4.9,092621800X
4.9,0964355035
4.9,0879392789
4.9,1603601678
4.9,1118919017
4.9,0898866588
4.9,1600604595
4.9,0966264967
4.9,0764550845
4.9,0847842150
4.9,1579655580
4.9,0755365895
4.9,1101878266
4.9,0843121270
4.9,1934030082
4.9,0823004988
4.9,0687646227
4.9,1921002727
4.9,0896894312
4.9,1570913889
4.9,1572226390
4.9,006238970X
4.9,0897896912
4.9,3836507323
4.9,159853372X
4.9,1630945315
4.9,0967263034
4.9,1449465048
4.9,0810951460
4.9,1416297812
4.9,189034804X
4.9,0785830057
4.9,0465069991
4.9,0764971476
4.9,140191232X
4.9,0735818606
4.9,1609330536
4.9,8879116231
4.9,1883010411
4.9,0820335061
4.9,1587310031
4.9,0803279175
4.9,1118880722
4.9,0615691315
4.9,0316340057
4.9,0764950320
4.9,0887400353
4.9,1500957941
4.9,1566992885
4.9,0934034435
4.9,0800726758
4.9,1857336992
4.9,3899554493
4.9,1629371807
4.9,0761183515
4.9,1476796513
4.9,1593938934
4.9,1421543540
4.9,0966778448
4.9,031421187X
4.9,0062275003
4.9,0323100724
4.4545454545454541,0528007548
4.4545454545454541,1618220160
4.4545454545454541,0962391808
4.4545454545454541,0810130564
4.4545454545454541,0143116886
4.4545454545454541,1517301661
4.4545454545454541,163215403X
4.4545454545454541,1935182943
4.4545454545454541,061558697X
4.4545454545454541,1941270042
4.4545454545454541,0132741059
4.4545454545454541,1609300645
4.4545454545454541,0439517699
4.4545454545454541,1626468567
4.4545454545454541,048626033X
4.4545454545454541,1608198839
4.4545454545454541,098901066X
4.4545454545454541,1608236560
4.4545454545454541,0935926232
4.4545454545454541,0764160230
4.4545454545454541,0199795355
4.4545454545454541,0781813441
4.4545454545454541,0753458861
4.4545454545454541,1589780701
4.4545454545454541,0192813897
4.4545454545454541,0800725107
4.4545454545454541,1932564667
4.4545454545454541,1516906365
4.4545454545454541,0062333232
4.4545454545454541,0143039997
4.4545454545454541,1589233085
4.4545454545454541,1593274912
4.4545454545454541,0812031652
4.4545454545454541,0806320028
4.4545454545454541,1849059861
4.4545454545454541,0399162895
4.4545454545454541,0321753887
4.4545454545454541,0073376892
4.4545454545454541,0140291849
4.4545454545454541,0133026922
4.4545454545454541,0446576662
4.4545454545454541,0415800684
4.4545454545454541,0789201828
4.4545454545454541,0133047024
4.4545454545454541,1599621118
4.4545454545454541,019995934X
4.4545454545454541,0941423646
4.4545454545454541,0130652431
4.4545454545454541,0060760028
4.4545454545454541,1621381269
4.4545454545454541,0899974325
4.4545454545454541,083083544X
4.4545454545454541,0262572222
4.4545454545454541,1305110595
4.4545454545454541,1596066849
4.4545454545454541,1623365155
4.4545454545454541,1629371386
4.4545454545454541,0964894270
4.4545454545454541,0547195788
4.4545454545454541,1934716359
4.4545454545454541,0961302674
4.4545454545454541,1566565294
4.4545454545454541,0240824237
4.4545454545454541,0810997894
4.4545454545454541,0500051682
4.4545454545454541,1401237371
4.4545454545454541,097742510X
4.25,1592407536
4.25,1563685078
4.25,0571514561
4.25,0963815210
4.25,1423488458
4.25,076150821X
4.25,1504905407
4.25,1780191642
4.25,0981636802
4.25,0761529519
4.25,1572243988
4.25,1495441199
4.25,1250020840
4.25,071486160X
4.25,0940780860
4.25,1470147734
4.25,0446673633
4.25,0131856723
4.25,161655908X
4.25,0195342720
4.25,1884956351
4.25,1439078548
4.25,0140193359
4.25,1886705305
4.25,0312151101
4.25,1594711844
4.25,1613749015
4.25,1562536605
4.25,1594934606
4.25,1939130387
4.25,159880135X
4.25,0671632027
4.25,1567181309
4.25,0764123998
4.25,0595409709
4.25,0872207803
4.25,1579655114
4.25,1618930508
4.25,0143114514
4.25,1857334701
4.25,0786949155
4.25,1596430907
3.9230769230769229,0133902838
3.9230769230769229,1497414903
3.9230769230769229,1451186126
3.9230769230769229,0470422025
3.9230769230769229,1576859789
3.9230769230769229,0745687563
3.9230769230769229,1452846278
3.9230769230769229,0143039393
3.9230769230769229,0767930517
3.9230769230769229,0062282751
3.9230769230769229,140130785X
3.9230769230769229,0834123088
3.9230769230769229,159030537X
3.9230769230769229,0827608691
3.9230769230769229,1607649241
3.9230769230769229,0691137676
3.9230769230769229,1848712944
3.4,145114282X
3.4,1455617865
3.4,0385346743
3.6428571428571428,0312427182
3.6428571428571428,158761023X
3.6428571428571428,0373297580
3.6428571428571428,0801991226
4.6363636363636367,1909414166
4.6363636363636367,1442412704
4.6363636363636367,142156453X
4.6363636363636367,0300190786
4.6363636363636367,1594037485
4.6363636363636367,0989477096
4.6363636363636367,0963651714
4.6363636363636367,0760346917
4.6363636363636367,0307945529
4.6363636363636367,0932194451
4.6363636363636367,0840054998
4.6363636363636367,0521637511
4.6363636363636367,159116723X
4.6363636363636367,0873418654
4.6363636363636367,3791339567
4.6363636363636367,0877285365
4.6363636363636367,1423902386
4.6363636363636367,1591430658
4.6363636363636367,067942105X
4.6363636363636367,0831129034
4.6363636363636367,1609830490
4.6363636363636367,0465028608
4.6363636363636367,1603781358
4.6363636363636367,1118919602
4.6363636363636367,0975890603
4.6363636363636367,1462504701
4.6363636363636367,1451131623
4.6363636363636367,3867871760
4.6363636363636367,1597111996
4.6363636363636367,1455562661
4.6363636363636367,0967502926
4.6363636363636367,0520270487
4.6363636363636367,1591866146
4.6363636363636367,1449600727
4.6363636363636367,0809026953
4.6363636363636367,1587433621
4.6363636363636367,1906868824
4.6363636363636367,0763772364
4.6363636363636367,0375411607
4.6363636363636367,0809146312
4.6363636363636367,0323077501
4.6363636363636367,0060923849
4.6363636363636367,0738216569
4.6363636363636367,1558671218
4.6363636363636367,0922915776
4.6363636363636367,0142414417
4.6363636363636367,1416955690
4.6363636363636367,1492858730
4.6363636363636367,1514287579
4.6363636363636367,0830832297
4.6363636363636367,0190210842
4.6363636363636367,0884042642
4.6363636363636367,3867876762
4.6363636363636367,1603812091
4.6363636363636367,1782211764
4.6363636363636367,1933821159
4.6363636363636367,1432939505
4.6363636363636367,1593783671
4.6363636363636367,0131568191
4.6363636363636367,1938231961
4.6363636363636367,1626862540
4.6363636363636367,1495014053
4.6363636363636367,0071613765
4.6363636363636367,0762781688
4.6363636363636367,1596951273
4.6363636363636367,1589839641
4.6363636363636367,0375760970
4.6363636363636367,1423602161
4.6363636363636367,159116852X
3.3125,0142400785
3.5333333333333332,1634502019
3.5333333333333332,0896897001
4.8181818181818183,099153381X
4.8181818181818183,0848742230
4.8181818181818183,0760338051
4.8181818181818183,097938737X
4.8181818181818183,0970932197
4.8181818181818183,1579542697
4.8181818181818183,0764142925
4.8181818181818183,1886230455
4.8181818181818183,0071847022
4.8181818181818183,0785830804
4.8181818181818183,1423143035
4.8181818181818183,0804795436
4.8181818181818183,0618428852
4.8181818181818183,051750779X
4.8181818181818183,1492323101
4.8181818181818183,0448426757
4.8181818181818183,0898274575
4.8181818181818183,1440235554
4.8181818181818183,0711232997
4.8181818181818183,0345391233
4.8181818181818183,144963592X
4.8181818181818183,0133351912
4.8181818181818183,0762440554
4.8181818181818183,0781409322
4.8181818181818183,3836535793
4.8181818181818183,0231159900
4.8181818181818183,0744016371
4.8181818181818183,1629052078
4.8181818181818183,1942361009
4.8181818181818183,1609381858
4.8181818181818183,1886228744
4.8181818181818183,1604271027
4.8181818181818183,0762455055
4.8181818181818183,098391642X
4.8181818181818183,0920256821
4.8181818181818183,0803949022
4.8181818181818183,0826314996
4.8181818181818183,0987963023
4.8181818181818183,1500803898
4.8181818181818183,1250025281
4.8181818181818183,0738611905
4.8181818181818183,0990782638
4.8181818181818183,0133225712
4.8181818181818183,0471286796
4.8181818181818183,1937715299
4.8181818181818183,0754818845
4.8181818181818183,1861261357
4.8181818181818183,0078021758
4.8181818181818183,1932907440
4.8181818181818183,1626390428
4.8181818181818183,1455770086
4.8181818181818183,1492955108
4.8181818181818183,0963405594
4.8181818181818183,1500585858
4.8181818181818183,1938298411
4.8181818181818183,1781688311
4.8181818181818183,1616557427
4.8181818181818183,0316076112
4.8181818181818183,0934395500
4.8181818181818183,0325006016
4.8181818181818183,1475171463
4.8181818181818183,1111127131
4.8181818181818183,1133948626
3.7857142857142856,0470046732
3.7857142857142856,1457186705
3.7857142857142856,0470631473
3.7857142857142856,1616440503
3.7857142857142856,1453842381
3.7857142857142856,1575866323
4.416666666666667,0789738279
4.416666666666667,0961143800
4.416666666666667,0345548183
4.416666666666667,097134390X
4.416666666666667,1599213435
4.416666666666667,1451627912
4.416666666666667,0760327491
4.416666666666667,0486428354
4.416666666666667,1480215694
4.416666666666667,1935628194
4.416666666666667,1592335489
4.416666666666667,0789748614
4.416666666666667,0307949095
4.416666666666667,0385738285
4.416666666666667,1770460209
4.416666666666667,1572841575
4.416666666666667,141656716X
4.416666666666667,0979574501
4.416666666666667,0470394730
4.416666666666667,1401250912
4.416666666666667,1499178751
4.416666666666667,1742201342
4.416666666666667,1879794101
4.416666666666667,1943563020
4.416666666666667,080652135X
4.416666666666667,0811855589
4.416666666666667,1869981766
4.416666666666667,0872203247
4.416666666666667,1616080582
4.416666666666667,1563057085
4.416666666666667,0310242606
4.416666666666667,0071374647
4.416666666666667,0770436978
4.416666666666667,1559391618
4.416666666666667,096268743X
4.416666666666667,1936649632
4.416666666666667,1846948436
4.416666666666667,1494261561
4.416666666666667,1515274500
4.416666666666667,0071736972
4.416666666666667,098423604X
4.416666666666667,1430229640
4.416666666666667,155152581X
4.416666666666667,0955548179
4.416666666666667,0974684465
4.416666666666667,3954972891
4.416666666666667,0470390654
4.416666666666667,1590581105
4.416666666666667,0989353109
4.416666666666667,1492176990
4.416666666666667,0345320611
4.416666666666667,1932529098
4.0769230769230766,0439438160
4.0769230769230766,1507829507
4.0769230769230766,038797993X
4.0769230769230766,0425257142
4.0769230769230766,0764550772
4.0769230769230766,0314906738
4.0769230769230766,0140445773
4.0769230769230766,0547612184
4.0769230769230766,0974902640
4.0769230769230766,0736095500
4.0769230769230766,0892810149
4.0769230769230766,1568814526
4.0769230769230766,0812696883
4.0769230769230766,0988953803
4.0769230769230766,1632152320
4.0769230769230766,1558322949
4.0769230769230766,1563924099
4.0769230769230766,3836521091
4.0769230769230766,178019188X
4.0769230769230766,1133597467
4.0769230769230766,0060191341
4.0769230769230766,0133924823
4.0769230769230766,0226321460
4.0769230769230766,1612347657
5.0,0761183280
5.0,1613251769
5.0,1518644627
5.0,0794530087
5.0,1419717286
5.0,071468063X
5.0,0985291214
5.0,1904832350
5.0,1421569078
5.0,1442488484
5.0,2211037453
5.0,0811819698
5.0,1623437121
5.0,1936096641
5.0,0785190910
5.0,0983737983
5.0,0898701171
5.0,1421578670
5.0,158997073X
5.0,0847839303
5.0,0847829537
5.0,0152047735
5.0,0815344538
5.0,0760346437
5.0,0830836616
5.0,0786964472
5.0,1570618976
5.0,0838816479
5.0,141146950X
5.0,0756698855
5.0,0986045535
5.0,0760348588
5.0,1423634470
5.0,1557833567
5.0,093631012X
5.0,1118981146
5.0,1608683141
5.0,1631360434
5.0,1517773121
3.4375,1570431493
3.4375,1581600747
3.4375,1603582541
3.4375,0062371460
3.4375,1457303221
3.6666666666666665,0785156925
3.6666666666666665,1455584290
3.6666666666666665,0691145334
3.6666666666666665,0764506617
3.6666666666666665,0470222565
4.583333333333333,1452145172
4.583333333333333,1439825386
4.583333333333333,0470169834
4.583333333333333,0760336989
4.583333333333333,1118059840
4.583333333333333,0307744531
4.583333333333333,0136131069
4.583333333333333,0345305833
4.583333333333333,0060926341
4.583333333333333,1587620685
4.583333333333333,0767917391
4.583333333333333,0835814955
4.583333333333333,1304917258
4.583333333333333,1491948965
4.583333333333333,0321349989
4.583333333333333,0307716031
4.583333333333333,1111351694
4.583333333333333,1502531542
4.583333333333333,1438004095
4.583333333333333,0071823050
4.583333333333333,157486422X
4.583333333333333,1479274631
4.583333333333333,0312601484
4.583333333333333,0764544195
4.583333333333333,0596153600
4.583333333333333,1600105327
4.583333333333333,0071615903
4.583333333333333,0801090474
4.583333333333333,1570763712
4.583333333333333,1631400657
4.583333333333333,0877790477
4.583333333333333,0964920492
4.583333333333333,0140455302
4.583333333333333,0984216014
4.583333333333333,0071428674
4.583333333333333,0966474007
4.583333333333333,0894868632
4.583333333333333,1595824723
4.583333333333333,0373446977
4.583333333333333,0470601795
4.583333333333333,0071408223
4.583333333333333,0910142130
4.583333333333333,159223514X
4.583333333333333,0727885235
4.583333333333333,0684869578
4.583333333333333,0471783293
4.583333333333333,0991717465
4.583333333333333,0142300837
4.583333333333333,1770856196
4.583333333333333,1426756615
4.583333333333333,1935567209
4.583333333333333,0744015650
4.583333333333333,0785830065
4.583333333333333,0316336610
4.583333333333333,014312269X
4.583333333333333,0825306825
4.583333333333333,0878467645
4.583333333333333,155783265X
4.583333333333333,1603442391
4.583333333333333,1413311962
4.583333333333333,1505832683
4.583333333333333,1515363082
4.2307692307692308,1601730845
4.2307692307692308,1897393601
4.2307692307692308,1931257736
4.2307692307692308,1111834792
4.2307692307692308,158040197X
4.2307692307692308,098689141X
4.2307692307692308,1934356808
4.2307692307692308,0762780991
4.2307692307692308,0060094907
4.2307692307692308,0674411528
4.2307692307692308,0307387356
4.2307692307692308,0071845844
4.2307692307692308,1580089771
4.2307692307692308,0195338103
4.2307692307692308,0393912388
4.2307692307692308,1473833868
4.2307692307692308,1629146358
4.2307692307692308,9814583936
4.2307692307692308,1569003610
4.2307692307692308,0898708222
4.2307692307692308,1620930277
4.2307692307692308,1438075235
4.2307692307692308,0930031970
4.2307692307692308,0712661107
4.2307692307692308,0895550024
4.2307692307692308,0521712041
4.2307692307692308,0071596909
4.2307692307692308,1939775027
4.2307692307692308,0804816549
4.2307692307692308,0811827321
4.2307692307692308,0802824978
4.2307692307692308,0882669354
4.2307692307692308,084318017X
4.2307692307692308,1932735674
4.2307692307692308,0073523925
4.2307692307692308,1598510703
4.2307692307692308,1438298145
4.2307692307692308,156392708X
4.2307692307692308,0803620438
4.2307692307692308,0060871458
4.2307692307692308,1101905441
4.2307692307692308,0981854575
4.2307692307692308,1572243791
4.2307692307692308,1573444081
3.9285714285714284,0943015413
3.9285714285714284,1621574032
3.9285714285714284,0528008560
3.9285714285714284,093199375X
3.9285714285714284,1416207694
3.9285714285714284,0976009544
3.9285714285714284,0763650250
3.9285714285714284,1934389129
3.9285714285714284,098644412X
3.9285714285714284,1553211057
3.9285714285714284,0134044703
3.9285714285714284,0801063930
3.9285714285714284,1402766432
3.9285714285714284,1901923290
3.9285714285714284,0316225479
3.9285714285714284,1596381396
3.9285714285714284,1401259987
3.2352941176470589,0991563700
3.0,1604594187
4.75,0879839570
4.75,019474048X
4.75,1421507676
4.75,0415993415
4.75,0811848175
4.75,1618658883
4.75,1508891567
4.75,1595823522
4.75,0812979982
4.75,1401245021
4.75,0956356249
4.75,1592577873
4.75,1426309864
4.75,1770461620
4.75,0977963306
4.75,0789401851
4.75,1770461043
4.75,1770460411
4.75,1421585146
4.75,1622413601
4.75,1501072838
4.75,0760345147
4.75,0123850576
4.75,0762454784
4.75,1454917059
4.75,160930361X
4.75,0933377290
4.75,0375822003
4.75,1250055261
4.75,099319110X
4.75,1560976233
4.75,0323065023
4.75,1118893700
4.75,1457182920
4.75,0760343993
4.75,1846862027
4.75,080757239X
4.75,1844483452
4.75,0807408514
4.75,0531228525
4.75,081181498X
4.75,1598630849
4.75,1421552353
4.75,1611210771
4.75,1932494898
4.75,1570612900
4.75,0321278542
4.75,0756685818
4.75,1849081956
4.75,0060002506
4.75,1600789676
4.75,1451173245
4.75,052173164X
4.75,0984572007
4.75,1118486498
4.75,0495898023
4.75,1598531530
4.75,0763645613
4.75,156523474X
4.75,0743219376
4.75,0800723554
4.75,1481436368
4.75,1569762856
4.75,1631360159
4.75,0735841969
3.5625,1629561177
3.5625,0982259263
3.5625,0399159541
3.8,0195301552
3.8,0071750312
3.8,1573443646
3.8,0802124380
3.8,0802119980
3.8,0205453422
4.0714285714285712,0195179595
4.0714285714285712,0192806688
4.0714285714285712,0892811250
4.0714285714285712,0061441511
4.0714285714285712,1419706896
4.0714285714285712,1572243376
4.0714285714285712,1449402399
4.0714285714285712,0786926392
4.0714285714285712,0781798752
4.0714285714285712,0470660732
4.0714285714285712,1558184023
4.0714285714285712,1594771170
4.0714285714285712,0486414272
4.0714285714285712,0881927619
4.0714285714285712,1594744270
4.0714285714285712,0262517671
4.0714285714285712,1452854718
4.0714285714285712,0970608810
4.0714285714285712,0321667549
4.0714285714285712,0152050760
4.0714285714285712,0307945693
4.0714285714285712,1857335279
4.0714285714285712,0738210870
4.384615384615385,0758290691
4.384615384615385,1934547646
4.384615384615385,023300257X
4.384615384615385,0385009186
4.384615384615385,0899066623
4.384615384615385,1594772665
4.384615384615385,1422187160
4.384615384615385,1626390703
4.384615384615385,0131376179
4.384615384615385,0486269515
4.384615384615385,1585679585
4.384615384615385,160406207X
4.384615384615385,4770024002
4.384615384615385,0692539891
4.384615384615385,1591430151
4.384615384615385,0393700984
4.384615384615385,1629371149
4.384615384615385,1608956180
4.384615384615385,1879356155
4.384615384615385,0823098451
4.384615384615385,014044940X
4.384615384615385,0754818519
4.384615384615385,0735626871
4.384615384615385,1119021219
4.384615384615385,1574552252
4.384615384615385,1412981190
4.384615384615385,0470888873
4.384615384615385,1449328342
4.384615384615385,0874477697
4.384615384615385,0071774343
4.384615384615385,0801976626
4.384615384615385,1633880184
4.384615384615385,0312039506
4.384615384615385,0205078435
4.384615384615385,144630521X
4.384615384615385,0199860017
4.384615384615385,0393932117
4.384615384615385,1602861846
4.384615384615385,1572811161
4.384615384615385,160832253X
3.3529411764705883,0692336907
3.3529411764705883,1517360900
3.6875,0786941529
3.6875,0061374083
3.6875,1468309374
3.6875,0743250672
3.6875,1515249794
3.6875,0762780231
3.6875,068483264X
3.6875,0714868663
3.6875,0830828761
4.5384615384615383,0321804112
4.5384615384615383,1910085138
4.5384615384615383,1600107079
4.5384615384615383,0942257405
4.5384615384615383,162686361X
4.5384615384615383,1616367075
4.5384615384615383,0963172662
4.5384615384615383,4333002087
4.5384615384615383,1602860149
4.5384615384615383,1580089070
4.5384615384615383,0976733420
4.5384615384615383,1452102945
4.5384615384615383,081185003X
